combination,trades,down_rate,stop_rate
ROC_3>0 & ROC_5>0 & MA20↑ & Close>MA20 & OBV↑ & Vol<Vol20 & ROC8↑,178,0.3820224719101123,0.3764044943820224
ROC_1>0 & ROC_3>0 & MA20↑ & OBV↑ & Vol<Vol20 & CMO>0 & ROC8↑,178,0.3820224719101123,0.3876404494382022
ROC_3>0 & ROC_5>0 & MA20↑ & OBV↑ & Vol<Vol20 & CMO>0 & ROC8↑,178,0.3820224719101123,0.3876404494382022
ROC_3>0 & ROC_5>0 & MA20↑ & Close>VWAP20 & %D<80 & J<100,170,0.3823529411764705,0.3529411764705882
ROC_1>0 & Close near BB_lower & OBV↑ & Vol<Vol20 & %D<80,170,0.3823529411764705,0.3823529411764705
ROC_1>0 & ROC_5>0 & Close near BB_upper & Close near BB_lower & ROC3↑,170,0.3823529411764705,0.388235294117647
Close near BB_upper & Close near BB_lower & OBV↑ & %D<80 & ROC3↑,162,0.382716049382716,0.3580246913580246
Close near BB_upper & Close near BB_lower & OBV↑ & %K>20 & %D<80 & ROC3↑,162,0.382716049382716,0.3641975308641975
ROC_5>0 & Close near BB_upper & Close near BB_lower & %D<80 & J<100 & ROC3↑,162,0.382716049382716,0.382716049382716
ROC_3>0 & ROC_5>0 & MA20↑ & Close>MA20 & %D<80 & ROC3↑,175,0.3828571428571428,0.3885714285714285
ROC_3>0 & ROC_5>0 & MA20↑ & Close>MA20 & %K>20 & %D<80 & ROC3↑,175,0.3828571428571428,0.3885714285714285
ROC_1>0 & ROC_5>0 & Close near BB_upper & %D<80 & J<100 & CMO>0 & ROC8↑,188,0.3829787234042553,0.3670212765957447
ROC_3>0 & ROC_5>0 & Close near BB_upper & %D<80 & J<100 & CMO>0 & ROC8↑,188,0.3829787234042553,0.3829787234042553
MA20↑ & Close near BB_upper & OBV↑ & Vol<Vol20 & ROC8↑,201,0.3830845771144278,0.3830845771144278
ROC_1>0 & Close>MA20 & Close near BB_middle & Close near BB_lower & ROC3↑ & ROC8↑,154,0.3831168831168831,0.3636363636363636
ROC_5>0 & |RSI14-50|<10 & Close near BB_upper & Close near BB_lower & CMO>0 & ROC3↑,154,0.3831168831168831,0.3766233766233766
ROC_8>0 & Close near BB_lower & %D<80 & J<100 & ROC3↑ & ROC8↑,154,0.3831168831168831,0.3896103896103896
|RSI14-50|<10 & Close near BB_upper & Close near BB_lower & OBV↑ & ROC3↑,167,0.3832335329341317,0.3473053892215569
ROC_1>0 & Close near BB_upper & Close near BB_lower & %D<80 & CMO>0 & ROC3↑,167,0.3832335329341317,0.3652694610778443
ROC_1>0 & Close near BB_upper & Close near BB_lower & %K>20 & %D<80 & CMO>0 & ROC3↑,167,0.3832335329341317,0.3652694610778443
ROC_1>0 & ROC_5>0 & MA20↑ & %D<80 & J<100 & ROC3↑,167,0.3832335329341317,0.3892215568862275
ROC_5>0 & MA20↑ & Vol<Vol20 & %D<80 & J<100,159,0.3836477987421384,0.3584905660377358
ROC_1>0 & Close near BB_lower & OBV↑ & Vol<Vol20 & %D<80 & J<100,159,0.3836477987421384,0.3836477987421384
ROC_3>0 & ROC_5>0 & MA20↑ & Close>MA20 & %D<80 & ROC8↑,172,0.3837209302325581,0.3720930232558139
ROC_3>0 & ROC_5>0 & MA20↑ & Close>MA20 & %K>20 & %D<80 & ROC8↑,172,0.3837209302325581,0.3720930232558139
|RSI14-50|<10 & Close near BB_lower & OBV↑ & Vol<Vol20 & %K>20 & J<100,185,0.3837837837837838,0.372972972972973
ROC_1>0 & ROC_5>0 & Close>MA50 & OBV↑ & Vol<Vol20 & ROC3↑ & ROC8↑,151,0.3841059602649007,0.3178807947019867
ROC_5>0 & MA20↑ & Close>MA20 & %D<80 & J<100 & CMO>0 & ROC8↑,151,0.3841059602649007,0.3311258278145695
ROC_1>0 & ROC_5>0 & MA20↑ & %D<80 & J<100 & ROC3↑ & ROC8↑,151,0.3841059602649007,0.3377483443708609
ROC_1>0 & ROC_5>0 & MA20↑ & Close>MA20 & %D<80 & J<100 & ROC8↑,151,0.3841059602649007,0.3509933774834437
ROC_1>0 & ROC_5>0 & Close near BB_upper & Close near BB_lower & %D<80 & J<100 & ROC8↑,151,0.3841059602649007,0.3509933774834437
Close near BB_upper & Close near BB_lower & OBV↑ & CMO>0 & ROC3↑,151,0.3841059602649007,0.3774834437086092
ROC_5>0 & Close near BB_lower & Vol<Vol20 & ROC5↑ & ROC3↑,151,0.3841059602649007,0.3774834437086092
Close near BB_upper & Close near BB_lower & OBV↑ & %K>20 & CMO>0 & ROC3↑,151,0.3841059602649007,0.3774834437086092
ROC_1>0 & MA20↑ & OBV↑ & Vol<Vol20 & ROC3↑ & ROC8↑,164,0.3841463414634146,0.3414634146341463
|RSI14-50|<10 & Close near BB_middle & Close near BB_lower & OBV↑ & ROC3↑ & ROC8↑,164,0.3841463414634146,0.3719512195121951
ROC_1>0 & ROC_3>0 & MA20↑ & Close>MA20 & OBV↑ & Vol<Vol20 & ROC8↑,177,0.384180790960452,0.3785310734463277
ROC_5>0 & Close>MA50 & MA20↑ & OBV↑ & Vol<Vol20 & CMO>0 & ROC8↑,177,0.384180790960452,0.384180790960452
ROC_5>0 & MA20↑ & Close>MA20 & OBV↑ & Vol<Vol20 & ROC8↑,190,0.3842105263157894,0.3842105263157894
ROC_1>0 & ROC_5>0 & Close near BB_upper & %D<80 & J<100 & ROC3↑ & ROC8↑,195,0.3846153846153846,0.3435897435897436
ROC_1>0 & Close near BB_upper & Close near BB_lower & OBV↑ & ROC3↑ & ROC8↑,156,0.3846153846153846,0.3461538461538461
MA20↑ & OBV↑ & Vol<Vol20 & %K>20 & J<100 & DIF>DEA,182,0.3846153846153846,0.3736263736263736
MA20↑ & OBV↑ & Vol<Vol20 & %K>20 & J<100 & Hist>0,182,0.3846153846153846,0.3736263736263736
MA20↑ & OBV↑ & Vol<Vol20 & %K>20 & J<100 & DIF>DEA & Hist>0,182,0.3846153846153846,0.3736263736263736
Close>MA50 & OBV↑ & Vol<Vol20 & J<100 & CMO>0 & ROC8↑,182,0.3846153846153846,0.3736263736263736
Close>MA50 & OBV↑ & Vol<Vol20 & %K>20 & J<100 & CMO>0 & ROC8↑,182,0.3846153846153846,0.3736263736263736
|RSI14-50|<10 & Close near BB_lower & OBV↑ & Vol<Vol20 & %K>20,195,0.3846153846153846,0.3743589743589743
ROC_1>0 & ROC_5>0 & Close>MA50 & MA20↑ & OBV↑ & Vol<Vol20 & CMO>0 & ROC8↑,169,0.3846153846153846,0.3846153846153846
ROC_1>0 & ROC_5>0 & Close near BB_upper & Close near BB_lower & %D<80 & ROC5↑ & ROC3↑,156,0.3846153846153846,0.3846153846153846
ROC_1>0 & Close near BB_upper & Close near BB_lower & %K>20 & %D<80 & ROC3↑ & ROC8↑,187,0.3850267379679144,0.3850267379679144
