date,contract_month,strike,underlying,market_price,theo_price,iv_real,option_type,product_code
2025-04-14,20250425,37750.0,33982.36,0.0,56.66,0.395024,CALL,NK225MWE  
2025-04-14,20250425,37875.0,33982.36,0.0,52.59,0.3978,CALL,NK225MWE  
2025-04-14,20250425,38000.0,33982.36,17.0,13.85,0.40145,CALL,NK225MWE  
2025-04-14,20250425,38125.0,33982.36,0.0,45.4,0.404636,CALL,NK225MWE  
2025-04-14,20250425,38250.0,33982.36,0.0,42.23,0.407322,CALL,NK225MWE  
2025-04-14,20250425,38375.0,33982.36,0.0,39.32,0.411174,CALL,NK225MWE  
2025-04-14,20250425,38500.0,33982.36,0.0,36.64,0.414631,CALL,NK225MWE  
2025-04-14,20250425,38625.0,33982.36,0.0,34.16,0.417664,CALL,NK225MWE  
2025-04-14,20250425,38750.0,33982.36,0.0,31.88,0.42024,CALL,NK225MWE  
2025-04-14,20250425,38875.0,33982.36,0.0,29.78,0.424429,CALL,NK225MWE  
2025-04-14,20250425,39000.0,33982.36,0.0,27.84,0.426094,CALL,NK225MWE  
2025-04-14,20250425,39125.0,33982.36,0.0,26.04,0.429537,CALL,NK225MWE  
2025-04-14,20250425,39250.0,33982.36,0.0,24.38,0.432621,CALL,NK225MWE  
2025-04-14,20250425,39375.0,33982.36,0.0,22.85,0.435316,CALL,NK225MWE  
2025-04-14,20250425,39500.0,33982.36,0.0,21.43,0.440348,CALL,NK225MWE  
2025-04-14,20250425,39625.0,33982.36,0.0,20.11,0.442335,CALL,NK225MWE  
2025-04-14,20250425,39750.0,33982.36,0.0,18.9,0.446888,CALL,NK225MWE  
2025-04-14,20250425,39875.0,33982.36,0.0,17.77,0.448053,CALL,NK225MWE  
2025-04-14,20250425,40000.0,33982.36,15.0,16.72,0.452059,CALL,NK225MWE  
2025-04-14,20250425,40125.0,33982.36,0.0,15.74,0.455836,CALL,NK225MWE  
2025-04-14,20250425,40250.0,33982.36,0.0,14.84,0.459369,CALL,NK225MWE  
2025-04-14,20250425,40375.0,33982.36,0.0,14.0,0.462644,CALL,NK225MWE  
2025-04-14,20250425,40500.0,33982.36,0.0,13.21,0.465643,CALL,NK225MWE  
2025-04-14,20250425,40625.0,33982.36,0.0,12.48,0.468344,CALL,NK225MWE  
2025-04-14,20250425,40750.0,33982.36,0.0,11.8,0.470722,CALL,NK225MWE  
2025-04-14,20250425,40875.0,33982.36,0.0,11.17,0.477483,CALL,NK225MWE  
2025-04-14,20250425,41000.0,33982.36,0.0,10.52,0.479423,CALL,NK225MWE  
2025-04-14,20250502,28125.0,33982.36,0.0,6019.87,0.730102,CALL,NK225MWE  
2025-04-14,20250502,28250.0,33982.36,0.0,5901.41,0.721117,CALL,NK225MWE  
2025-04-14,20250502,28375.0,33982.36,0.0,5783.13,0.715538,CALL,NK225MWE  
2025-04-14,20250502,28500.0,33982.36,0.0,5665.24,0.706325,CALL,NK225MWE  
2025-04-14,20250502,28625.0,33982.36,0.0,5543.46,0.697029,CALL,NK225MWE  
2025-04-14,20250502,28750.0,33982.36,0.0,5421.78,0.684336,CALL,NK225MWE  
2025-04-14,20250502,28875.0,33982.36,0.0,5301.25,0.674931,CALL,NK225MWE  
2025-04-14,20250502,29000.0,33982.36,0.0,5180.87,0.665442,CALL,NK225MWE  
2025-04-14,20250502,29125.0,33982.36,0.0,5060.43,0.655869,CALL,NK225MWE  
2025-04-14,20250502,29250.0,33982.36,0.0,4940.16,0.643097,CALL,NK225MWE  
2025-04-14,20250502,29375.0,33982.36,0.0,4819.92,0.633405,CALL,NK225MWE  
2025-04-14,20250502,29500.0,33982.36,0.0,4700.95,0.623627,CALL,NK225MWE  
2025-04-14,20250502,29625.0,33982.36,0.0,4584.57,0.616719,CALL,NK225MWE  
2025-04-14,20250502,29750.0,33982.36,0.0,4468.38,0.60961,CALL,NK225MWE  
2025-04-14,20250502,29875.0,33982.36,0.0,4352.51,0.599466,CALL,NK225MWE  
2025-04-14,20250502,30000.0,33982.36,0.0,4236.85,0.592021,CALL,NK225MWE  
2025-04-14,20250502,30125.0,33982.36,0.0,4121.55,0.58438,CALL,NK225MWE  
2025-04-14,20250502,30250.0,33982.36,0.0,4007.57,0.576547,CALL,NK225MWE  
2025-04-14,20250502,30375.0,33982.36,0.0,3893.99,0.568521,CALL,NK225MWE  
2025-04-14,20250502,30500.0,33982.36,0.0,3780.7,0.560306,CALL,NK225MWE  
2025-04-14,20250502,30625.0,33982.36,0.0,3667.73,0.5519,CALL,NK225MWE  
2025-04-14,20250502,30750.0,33982.36,0.0,3556.15,0.545771,CALL,NK225MWE  
2025-04-14,20250502,30875.0,33982.36,0.0,3445.47,0.53694,CALL,NK225MWE  
2025-04-14,20250502,31000.0,33982.36,0.0,3336.4,0.530287,CALL,NK225MWE  
2025-04-14,20250502,31125.0,33982.36,0.0,3222.27,0.521031,CALL,NK225MWE  
2025-04-14,20250502,31250.0,33982.36,0.0,3110.77,0.513862,CALL,NK225MWE  
2025-04-14,20250502,31375.0,33982.36,0.0,2999.81,0.504178,CALL,NK225MWE  
2025-04-14,20250502,31500.0,33982.36,0.0,2890.26,0.496491,CALL,NK225MWE  
2025-04-14,20250502,31625.0,33982.36,0.0,2783.96,0.490673,CALL,NK225MWE  
2025-04-14,20250502,31750.0,33982.36,0.0,2680.39,0.48449,CALL,NK225MWE  
2025-04-14,20250502,31875.0,33982.36,0.0,2575.98,0.475879,CALL,NK225MWE  
2025-04-14,20250502,32000.0,33982.36,0.0,2473.29,0.469013,CALL,NK225MWE  
2025-04-14,20250502,32125.0,33982.36,0.0,2373.05,0.463776,CALL,NK225MWE  
2025-04-14,20250502,32250.0,33982.36,0.0,2274.81,0.460055,CALL,NK225MWE  
2025-04-14,20250502,32375.0,33982.36,0.0,2177.42,0.453919,CALL,NK225MWE  
2025-04-14,20250502,32500.0,33982.36,0.0,2084.28,0.449239,CALL,NK225MWE  
2025-04-14,20250502,32625.0,33982.36,0.0,1986.99,0.442218,CALL,NK225MWE  
2025-04-14,20250502,32750.0,33982.36,0.0,1895.98,0.438415,CALL,NK225MWE  
2025-04-14,20250502,32875.0,33982.36,0.0,1806.15,0.432274,CALL,NK225MWE  
2025-04-14,20250502,33000.0,33982.36,0.0,1718.38,0.427416,CALL,NK225MWE  
2025-04-14,20250502,33125.0,33982.36,0.0,1626.72,0.422019,CALL,NK225MWE  
2025-04-14,20250502,33250.0,33982.36,0.0,1540.46,0.416079,CALL,NK225MWE  
2025-04-14,20250502,33375.0,33982.36,0.0,1458.65,0.4113,CALL,NK225MWE  
2025-04-14,20250502,33500.0,33982.36,0.0,1380.74,0.407627,CALL,NK225MWE  
2025-04-14,20250502,33625.0,33982.36,0.0,1305.29,0.403328,CALL,NK225MWE  
2025-04-14,20250502,33750.0,33982.36,0.0,1233.4,0.40007,CALL,NK225MWE  
2025-04-14,20250502,33875.0,33982.36,0.0,1159.61,0.396153,CALL,NK225MWE  
2025-04-14,20250502,34000.0,33982.36,0.0,1091.53,0.39323,CALL,NK225MWE  
2025-04-14,20250502,34125.0,33982.36,0.0,1024.85,0.389622,CALL,NK225MWE  
2025-04-14,20250502,34250.0,33982.36,0.0,958.97,0.383653,CALL,NK225MWE  
2025-04-14,20250502,34375.0,33982.36,0.0,891.2,0.37862,CALL,NK225MWE  
2025-04-14,20250502,34500.0,33982.36,0.0,829.51,0.374511,CALL,NK225MWE  
2025-04-14,20250502,34625.0,33982.36,0.0,762.81,0.367946,CALL,NK225MWE  
2025-04-14,20250502,34750.0,33982.36,0.0,710.15,0.365661,CALL,NK225MWE  
2025-04-14,20250502,34875.0,33982.36,0.0,652.61,0.360874,CALL,NK225MWE  
2025-04-14,20250502,35000.0,33982.36,0.0,600.91,0.35698,CALL,NK225MWE  
2025-04-14,20250502,35125.0,33982.36,0.0,550.12,0.352226,CALL,NK225MWE  
2025-04-14,20250502,35250.0,33982.36,0.0,501.16,0.348371,CALL,NK225MWE  
2025-04-14,20250502,35375.0,33982.36,0.0,458.59,0.345467,CALL,NK225MWE  
2025-04-14,20250502,35500.0,33982.36,0.0,417.6,0.341671,CALL,NK225MWE  
2025-04-14,20250502,35625.0,33982.36,0.0,380.12,0.338883,CALL,NK225MWE  
2025-04-14,20250502,35750.0,33982.36,0.0,344.96,0.335167,CALL,NK225MWE  
2025-04-14,20250502,35875.0,33982.36,0.0,301.03,0.32831,CALL,NK225MWE  
2025-04-14,20250502,36000.0,33982.36,0.0,275.94,0.328967,CALL,NK225MWE  
2025-04-14,20250502,36125.0,33982.36,0.0,252.57,0.326615,CALL,NK225MWE  
2025-04-14,20250502,36250.0,33982.36,0.0,230.84,0.328063,CALL,NK225MWE  
2025-04-14,20250502,36375.0,33982.36,0.0,210.67,0.326383,CALL,NK225MWE  
2025-04-14,20250502,36500.0,33982.36,0.0,191.99,0.326382,CALL,NK225MWE  
2025-04-14,20250502,36625.0,33982.36,0.0,174.7,0.325617,CALL,NK225MWE  
2025-04-14,20250502,36750.0,33982.36,0.0,158.75,0.32687,CALL,NK225MWE  
2025-04-14,20250502,36875.0,33982.36,0.0,144.04,0.324493,CALL,NK225MWE  
2025-04-14,20250502,37000.0,33982.36,0.0,130.5,0.324271,CALL,NK225MWE  
2025-04-14,20250502,37125.0,33982.36,0.0,118.06,0.326621,CALL,NK225MWE  
2025-04-14,20250502,37250.0,33982.36,0.0,106.66,0.324961,CALL,NK225MWE  
2025-04-14,20250502,37375.0,33982.36,0.0,96.22,0.326104,CALL,NK225MWE  
2025-04-14,20250502,37500.0,33982.36,0.0,86.67,0.326647,CALL,NK225MWE  
2025-04-14,20250502,37625.0,33982.36,0.0,77.96,0.323122,CALL,NK225MWE  
2025-04-14,20250502,37750.0,33982.36,0.0,70.03,0.322923,CALL,NK225MWE  
2025-04-14,20250502,37875.0,33982.36,0.0,62.81,0.322941,CALL,NK225MWE  
2025-04-14,20250502,38000.0,33982.36,0.0,52.07,0.316832,CALL,NK225MWE  
2025-04-14,20250502,38125.0,33982.36,0.0,47.65,0.318342,CALL,NK225MWE  
2025-04-14,20250502,38250.0,33982.36,0.0,43.33,0.31934,CALL,NK225MWE  
2025-04-14,20250502,38375.0,33982.36,0.0,39.4,0.321097,CALL,NK225MWE  
2025-04-14,20250502,38500.0,33982.36,0.0,35.82,0.322396,CALL,NK225MWE  
2025-04-14,20250502,38625.0,33982.36,0.0,34.03,0.32618,CALL,NK225MWE  
2025-04-14,20250502,38750.0,33982.36,0.0,32.18,0.328197,CALL,NK225MWE  
2025-04-14,20250502,38875.0,33982.36,0.0,30.78,0.3331,CALL,NK225MWE  
2025-04-14,20250502,39000.0,33982.36,0.0,29.42,0.336216,CALL,NK225MWE  
2025-04-14,20250502,39125.0,33982.36,0.0,28.15,0.340841,CALL,NK225MWE  
2025-04-14,20250502,39250.0,33982.36,0.0,26.71,0.343539,CALL,NK225MWE  
2025-04-14,20250502,39375.0,33982.36,0.0,25.66,0.347871,CALL,NK225MWE  
2025-04-14,20250502,39500.0,33982.36,0.0,24.61,0.35011,CALL,NK225MWE  
2025-04-14,20250502,39625.0,33982.36,0.0,24.07,0.356164,CALL,NK225MWE  
2025-04-14,20250502,39750.0,33982.36,0.0,23.32,0.36012,CALL,NK225MWE  
2025-04-14,20250502,39875.0,33982.36,0.0,22.52,0.363944,CALL,NK225MWE  
2025-04-14,20250502,40000.0,33982.36,0.0,21.73,0.367634,CALL,NK225MWE  
2025-04-14,20250502,40125.0,33982.36,0.0,18.45,0.363952,CALL,NK225MWE  
2025-04-14,20250502,40250.0,33982.36,0.0,17.73,0.36707,CALL,NK225MWE  
2025-04-14,20250502,40375.0,33982.36,0.0,17.02,0.370018,CALL,NK225MWE  
2025-04-14,20250502,40500.0,33982.36,0.0,16.36,0.375594,CALL,NK225MWE  
2025-04-14,20250502,40625.0,33982.36,0.0,14.71,0.375363,CALL,NK225MWE  
2025-04-14,20250502,40750.0,33982.36,0.0,13.22,0.374535,CALL,NK225MWE  
2025-04-14,20250509,28125.0,33982.36,0.0,6026.7,0.623874,CALL,NK225MWE  
2025-04-14,20250509,28250.0,33982.36,0.0,5908.09,0.613164,CALL,NK225MWE  
2025-04-14,20250509,28375.0,33982.36,0.0,5789.64,0.608401,CALL,NK225MWE  
2025-04-14,20250509,28500.0,33982.36,0.0,5671.57,0.603449,CALL,NK225MWE  
2025-04-14,20250509,28625.0,33982.36,0.0,5552.24,0.595491,CALL,NK225MWE  
2025-04-14,20250509,28750.0,33982.36,4700.0,5433.12,0.584671,CALL,NK225MWE  
2025-04-14,20250509,28875.0,33982.36,0.0,5316.43,0.579368,CALL,NK225MWE  
2025-04-14,20250509,29000.0,33982.36,0.0,5200.11,0.576562,CALL,NK225MWE  
2025-04-14,20250509,29125.0,33982.36,0.0,5083.63,0.565612,CALL,NK225MWE  
2025-04-14,20250509,29250.0,33982.36,0.0,4967.17,0.557266,CALL,NK225MWE  
2025-04-14,20250509,29375.0,33982.36,0.0,4850.72,0.551394,CALL,NK225MWE  
2025-04-14,20250509,29500.0,33982.36,0.0,4736.98,0.545357,CALL,NK225MWE  
2025-04-14,20250509,29625.0,33982.36,0.0,4623.25,0.53916,CALL,NK225MWE  
2025-04-14,20250509,29750.0,33982.36,0.0,4509.54,0.532804,CALL,NK225MWE  
2025-04-14,20250509,29875.0,33982.36,0.0,4395.85,0.528627,CALL,NK225MWE  
2025-04-14,20250509,30000.0,33982.36,0.0,4282.19,0.519624,CALL,NK225MWE  
2025-04-14,20250509,30125.0,33982.36,0.0,4168.55,0.515051,CALL,NK225MWE  
2025-04-14,20250509,30250.0,33982.36,0.0,4057.6,0.51461,CALL,NK225MWE  
2025-04-14,20250509,30375.0,33982.36,0.0,3946.68,0.50303,CALL,NK225MWE  
2025-04-14,20250509,30500.0,33982.36,0.0,3835.79,0.501995,CALL,NK225MWE  
2025-04-14,20250509,30625.0,33982.36,0.0,3724.93,0.492317,CALL,NK225MWE  
2025-04-14,20250509,30750.0,33982.36,0.0,3616.75,0.48662,CALL,NK225MWE  
2025-04-14,20250509,30875.0,33982.36,0.0,3508.6,0.486638,CALL,NK225MWE  
2025-04-14,20250509,31000.0,33982.36,0.0,3403.12,0.482321,CALL,NK225MWE  
2025-04-14,20250509,31125.0,33982.36,0.0,3292.4,0.477715,CALL,NK225MWE  
2025-04-14,20250509,31250.0,33982.36,0.0,3187.0,0.463501,CALL,NK225MWE  
2025-04-14,20250509,31375.0,33982.36,0.0,3081.64,0.458514,CALL,NK225MWE  
2025-04-14,20250509,31500.0,33982.36,0.0,2978.95,0.453244,CALL,NK225MWE  
2025-04-14,20250509,31625.0,33982.36,0.0,2873.67,0.447694,CALL,NK225MWE  
2025-04-14,20250509,31750.0,33982.36,2300.0,2773.69,0.445341,CALL,NK225MWE  
2025-04-14,20250509,31875.0,33982.36,0.0,2671.13,0.435763,CALL,NK225MWE  
2025-04-14,20250509,32000.0,33982.36,2720.0,2582.14,0.431064,CALL,NK225MWE  
2025-04-14,20250509,32125.0,33982.36,0.0,2471.39,0.424379,CALL,NK225MWE  
2025-04-14,20250509,32250.0,33982.36,2140.0,2387.43,0.419043,CALL,NK225MWE  
2025-04-14,20250509,32375.0,33982.36,0.0,2277.09,0.414976,CALL,NK225MWE  
2025-04-14,20250509,32500.0,33982.36,2250.0,2197.92,0.408952,CALL,NK225MWE  
2025-04-14,20250509,32625.0,33982.36,0.0,2090.78,0.413458,CALL,NK225MWE  
2025-04-14,20250509,32750.0,33982.36,1605.0,1999.01,0.412734,CALL,NK225MWE  
2025-04-14,20250509,32875.0,33982.36,1600.0,1907.31,0.394916,CALL,NK225MWE  
2025-04-14,20250509,33000.0,33982.36,1925.0,1834.51,0.391938,CALL,NK225MWE  
2025-04-14,20250509,33125.0,33982.36,1455.0,1731.81,0.387026,CALL,NK225MWE  
2025-04-14,20250509,33250.0,33982.36,1670.0,1660.6,0.381691,CALL,NK225MWE  
2025-04-14,20250509,33375.0,33982.36,1410.0,1564.25,0.377373,CALL,NK225MWE  
2025-04-14,20250509,33500.0,33982.36,1555.0,1486.87,0.371155,CALL,NK225MWE  
2025-04-14,20250509,33625.0,33982.36,1200.0,1400.47,0.370197,CALL,NK225MWE  
2025-04-14,20250509,33750.0,33982.36,1445.0,1330.92,0.378649,CALL,NK225MWE  
2025-04-14,20250509,33875.0,33982.36,1395.0,1249.74,0.361036,CALL,NK225MWE  
2025-04-14,20250509,34000.0,33982.36,1265.0,1265.0,0.355686,CALL,NK225MWE  
2025-04-14,20250509,34125.0,33982.36,1200.0,1117.31,0.35403,CALL,NK225MWE  
2025-04-14,20250509,34250.0,33982.36,1125.0,1049.51,0.344771,CALL,NK225MWE  
2025-04-14,20250509,34375.0,33982.36,820.0,984.24,0.346226,CALL,NK225MWE  
2025-04-14,20250509,34500.0,33982.36,960.0,949.54,0.334354,CALL,NK225MWE  
2025-04-14,20250509,34625.0,33982.36,930.0,858.79,0.337496,CALL,NK225MWE  
2025-04-14,20250509,34750.0,33982.36,840.0,840.0,0.332914,CALL,NK225MWE  
2025-04-14,20250509,34875.0,33982.36,815.0,748.32,0.332041,CALL,NK225MWE  
2025-04-14,20250509,35000.0,33982.36,745.0,744.99,0.324688,CALL,NK225MWE  
2025-04-14,20250509,35125.0,33982.36,700.0,642.92,0.325522,CALL,NK225MWE  
2025-04-14,20250509,35250.0,33982.36,625.0,595.18,0.321251,CALL,NK225MWE  
2025-04-14,20250509,35375.0,33982.36,635.0,545.05,0.319342,CALL,NK225MWE  
2025-04-14,20250509,35500.0,33982.36,530.0,502.27,0.305651,CALL,NK225MWE  
2025-04-14,20250509,35625.0,33982.36,0.0,462.91,0.313513,CALL,NK225MWE  
2025-04-14,20250509,35750.0,33982.36,445.0,421.69,0.311162,CALL,NK225MWE  
2025-04-14,20250509,35875.0,33982.36,425.0,383.88,0.308094,CALL,NK225MWE  
2025-04-14,20250509,36000.0,33982.36,385.0,384.99,0.304245,CALL,NK225MWE  
2025-04-14,20250509,36125.0,33982.36,370.0,318.02,0.303212,CALL,NK225MWE  
2025-04-14,20250509,36250.0,33982.36,300.0,292.33,0.295772,CALL,NK225MWE  
2025-04-14,20250509,36375.0,33982.36,305.0,261.87,0.299087,CALL,NK225MWE  
2025-04-14,20250509,36500.0,33982.36,255.0,255.0,0.291688,CALL,NK225MWE  
2025-04-14,20250509,36625.0,33982.36,255.0,214.82,0.29607,CALL,NK225MWE  
2025-04-14,20250509,36750.0,33982.36,215.0,214.99,0.288867,CALL,NK225MWE  
2025-04-14,20250509,36875.0,33982.36,190.0,170.56,0.292327,CALL,NK225MWE  
2025-04-14,20250509,37000.0,33982.36,175.0,175.0,0.287971,CALL,NK225MWE  
2025-04-14,20250509,37125.0,33982.36,0.0,135.29,0.287859,CALL,NK225MWE  
2025-04-14,20250509,37250.0,33982.36,130.0,125.36,0.281398,CALL,NK225MWE  
2025-04-14,20250509,37375.0,33982.36,0.0,105.79,0.285704,CALL,NK225MWE  
2025-04-14,20250509,37500.0,33982.36,115.0,114.99,0.28349,CALL,NK225MWE  
2025-04-14,20250509,37625.0,33982.36,0.0,85.09,0.283793,CALL,NK225MWE  
2025-04-14,20250509,37750.0,33982.36,83.0,83.0,0.279861,CALL,NK225MWE  
2025-04-14,20250509,37875.0,33982.36,0.0,66.58,0.27869,CALL,NK225MWE  
2025-04-14,20250509,38000.0,33982.36,70.0,69.99,0.277589,CALL,NK225MWE  
2025-04-14,20250509,38125.0,33982.36,0.0,51.53,0.273801,CALL,NK225MWE  
2025-04-14,20250509,38250.0,33982.36,59.0,48.25,0.27592,CALL,NK225MWE  
2025-04-14,20250509,38375.0,33982.36,0.0,39.41,0.274474,CALL,NK225MWE  
2025-04-14,20250509,38500.0,33982.36,42.0,41.99,0.272143,CALL,NK225MWE  
2025-04-14,20250509,38625.0,33982.36,0.0,30.34,0.272725,CALL,NK225MWE  
2025-04-14,20250509,38750.0,33982.36,20.0,20.0,0.271367,CALL,NK225MWE  
2025-04-14,20250509,38875.0,33982.36,0.0,23.28,0.273808,CALL,NK225MWE  
2025-04-14,20250509,39000.0,33982.36,29.0,28.99,0.26753,CALL,NK225MWE  
2025-04-14,20250509,39125.0,33982.36,0.0,17.85,0.270832,CALL,NK225MWE  
2025-04-14,20250509,39250.0,33982.36,23.0,16.76,0.269974,CALL,NK225MWE  
2025-04-14,20250509,39375.0,33982.36,0.0,13.25,0.270608,CALL,NK225MWE  
2025-04-14,20250509,39500.0,33982.36,16.0,14.06,0.270769,CALL,NK225MWE  
2025-04-14,20250509,39625.0,33982.36,0.0,10.6,0.270368,CALL,NK225MWE  
2025-04-14,20250509,39750.0,33982.36,0.0,9.48,0.272253,CALL,NK225MWE  
2025-04-14,20250509,39875.0,33982.36,0.0,8.35,0.270703,CALL,NK225MWE  
2025-04-14,20250509,40000.0,33982.36,11.0,8.24,0.271815,CALL,NK225MWE  
2025-04-14,20250509,40125.0,33982.36,0.0,6.49,0.27257,CALL,NK225MWE  
2025-04-14,20250509,40250.0,33982.36,0.0,5.75,0.268473,CALL,NK225MWE  
2025-04-14,20250509,40375.0,33982.36,0.0,5.1,0.272752,CALL,NK225MWE  
2025-04-14,20250509,40500.0,33982.36,0.0,4.52,0.271981,CALL,NK225MWE  
2025-04-14,20250509,40625.0,33982.36,0.0,4.01,0.276156,CALL,NK225MWE  
2025-04-14,20250509,40750.0,33982.36,0.0,3.55,0.274512,CALL,NK225MWE  
2025-04-14,20250509,40875.0,33982.36,0.0,3.19,0.278578,CALL,NK225MWE  
2025-04-14,20250509,41000.0,33982.36,6.0,3.2,0.282624,CALL,NK225MWE  
2025-04-14,20250509,41125.0,33982.36,0.0,2.94,0.279715,CALL,NK225MWE  
2025-04-14,20250509,41250.0,33982.36,3.0,2.7,0.283645,CALL,NK225MWE  
2025-04-14,20250509,41375.0,33982.36,0.0,2.48,0.273819,CALL,NK225MWE  
2025-04-14,20250509,41500.0,33982.36,2.0,2.21,0.274442,CALL,NK225MWE  
2025-04-14,20250509,41625.0,33982.36,0.0,1.97,0.286609,CALL,NK225MWE  
2025-04-14,20250509,41750.0,33982.36,2.0,1.76,0.290376,CALL,NK225MWE  
2025-04-14,20250509,41875.0,33982.36,0.0,1.55,0.275994,CALL,NK225MWE  
2025-04-14,20250509,42000.0,33982.36,22.0,1.36,0.276258,CALL,NK225MWE  
2025-04-14,20250509,42125.0,33982.36,0.0,1.19,0.276512,CALL,NK225MWE  
2025-04-14,20250509,42250.0,33982.36,0.0,1.04,0.276766,CALL,NK225MWE  
2025-04-14,20250509,42375.0,33982.36,0.0,1.05,0.280334,CALL,NK225MWE  
2025-04-14,20250509,42500.0,33982.36,4.0,1.05,0.283753,CALL,NK225MWE  
2025-04-14,20250516,28125.0,33982.36,0.0,6092.31,0.583737,CALL,NK225MWE  
2025-04-14,20250516,28250.0,33982.36,0.0,5974.98,0.576405,CALL,NK225MWE  
2025-04-14,20250516,28375.0,33982.36,0.0,5858.05,0.571451,CALL,NK225MWE  
2025-04-14,20250516,28500.0,33982.36,0.0,5741.54,0.56398,CALL,NK225MWE  
2025-04-14,20250516,28625.0,33982.36,0.0,5623.8,0.558803,CALL,NK225MWE  
2025-04-14,20250516,28750.0,33982.36,0.0,5506.3,0.551196,CALL,NK225MWE  
2025-04-14,20250516,28875.0,33982.36,0.0,5391.24,0.545803,CALL,NK225MWE  
2025-04-14,20250516,29000.0,33982.36,0.0,5276.56,0.540282,CALL,NK225MWE  
2025-04-14,20250516,29125.0,33982.36,0.0,5161.33,0.534636,CALL,NK225MWE  
2025-04-14,20250516,29250.0,33982.36,0.0,5046.4,0.526724,CALL,NK225MWE  
2025-04-14,20250516,29375.0,33982.36,0.0,4931.77,0.52087,CALL,NK225MWE  
2025-04-14,20250516,29500.0,33982.36,0.0,4819.49,0.516961,CALL,NK225MWE  
2025-04-14,20250516,29625.0,33982.36,0.0,4707.5,0.510828,CALL,NK225MWE  
2025-04-14,20250516,29750.0,33982.36,0.0,4595.48,0.506566,CALL,NK225MWE  
2025-04-14,20250516,29875.0,33982.36,0.0,4483.75,0.500163,CALL,NK225MWE  
2025-04-14,20250516,30000.0,33982.36,0.0,4371.66,0.49556,CALL,NK225MWE  
2025-04-14,20250516,30125.0,33982.36,0.0,4259.88,0.488893,CALL,NK225MWE  
2025-04-14,20250516,30250.0,33982.36,0.0,4150.69,0.483958,CALL,NK225MWE  
2025-04-14,20250516,30375.0,33982.36,0.0,4041.8,0.478845,CALL,NK225MWE  
2025-04-14,20250516,30500.0,33982.36,0.0,3932.52,0.473554,CALL,NK225MWE  
2025-04-14,20250516,30625.0,33982.36,0.0,3823.55,0.468087,CALL,NK225MWE  
2025-04-14,20250516,30750.0,33982.36,0.0,3717.11,0.462447,CALL,NK225MWE  
2025-04-14,20250516,30875.0,33982.36,0.0,3610.62,0.458322,CALL,NK225MWE  
2025-04-14,20250516,31000.0,33982.36,0.0,3506.61,0.453967,CALL,NK225MWE  
2025-04-14,20250516,31125.0,33982.36,0.0,3397.84,0.447757,CALL,NK225MWE  
2025-04-14,20250516,31250.0,33982.36,0.0,3294.07,0.442979,CALL,NK225MWE  
2025-04-14,20250516,31375.0,33982.36,0.0,3190.94,0.437978,CALL,NK225MWE  
2025-04-14,20250516,31500.0,33982.36,0.0,3089.55,0.432756,CALL,NK225MWE  
2025-04-14,20250516,31625.0,33982.36,0.0,2986.32,0.427314,CALL,NK225MWE  
2025-04-14,20250516,31750.0,33982.36,0.0,2887.61,0.423152,CALL,NK225MWE  
2025-04-14,20250516,31875.0,33982.36,0.0,2787.09,0.418725,CALL,NK225MWE  
2025-04-14,20250516,32000.0,33982.36,0.0,2688.24,0.414033,CALL,NK225MWE  
2025-04-14,20250516,32125.0,33982.36,0.0,2590.03,0.409078,CALL,NK225MWE  
2025-04-14,20250516,32250.0,33982.36,0.0,2494.53,0.405272,CALL,NK225MWE  
2025-04-14,20250516,32375.0,33982.36,0.0,2398.97,0.399771,CALL,NK225MWE  
2025-04-14,20250516,32500.0,33982.36,0.0,2310.11,0.396755,CALL,NK225MWE  
2025-04-14,20250516,32625.0,33982.36,0.0,2214.74,0.392046,CALL,NK225MWE  
2025-04-14,20250516,32750.0,33982.36,0.0,2124.04,0.387034,CALL,NK225MWE  
2025-04-14,20250516,32875.0,33982.36,0.0,2033.97,0.383045,CALL,NK225MWE  
2025-04-14,20250516,33000.0,33982.36,0.0,1945.44,0.378719,CALL,NK225MWE  
2025-04-14,20250516,33125.0,33982.36,0.0,1859.78,0.374056,CALL,NK225MWE  
2025-04-14,20250516,33250.0,33982.36,0.0,1776.5,0.370339,CALL,NK225MWE  
2025-04-14,20250516,33375.0,33982.36,0.0,1693.33,0.366254,CALL,NK225MWE  
2025-04-14,20250516,33500.0,33982.36,0.0,1612.47,0.361797,CALL,NK225MWE  
2025-04-14,20250516,33625.0,33982.36,0.0,1533.72,0.358223,CALL,NK225MWE  
2025-04-14,20250516,33750.0,33982.36,0.0,1460.13,0.355505,CALL,NK225MWE  
2025-04-14,20250516,33875.0,33982.36,0.0,1379.57,0.349871,CALL,NK225MWE  
2025-04-14,20250516,34000.0,33982.36,0.0,1308.33,0.347571,CALL,NK225MWE  
2025-04-14,20250516,34125.0,33982.36,0.0,1236.94,0.343592,CALL,NK225MWE  
2025-04-14,20250516,34250.0,33982.36,0.0,1175.47,0.341664,CALL,NK225MWE  
2025-04-14,20250516,34375.0,33982.36,0.0,1106.67,0.338039,CALL,NK225MWE  
2025-04-14,20250516,34500.0,33982.36,0.0,1042.19,0.33395,CALL,NK225MWE  
2025-04-14,20250516,34625.0,33982.36,0.0,978.27,0.330638,CALL,NK225MWE  
2025-04-14,20250516,34750.0,33982.36,0.0,918.29,0.326839,CALL,NK225MWE  
