date,contract_month,strike,underlying,market_price,theo_price,iv_real,option_type,product_code
2023-05-29,2023/06/02,33500,31300.0,3.0,,,CALL,NK225M
2023-05-29,2023/06/16,33875,31300.0,40.0,,,CALL,NK225M
2023-05-29,2023/07/14,33875,31300.0,100.0,,,CALL,NK225M
2023-05-29,2023/06/16,33750,31300.0,6.0,,,CALL,NK225M
2023-05-29,2023/07/14,33375,31300.0,155.0,,,CALL,NK225M
2023-05-29,2023/06/09,33625,31300.0,1.0,,,CALL,NK225M
2023-05-29,2023/06/02,33250,31300.0,4.0,,,CALL,NK225M
2023-05-30,2023/07/14,31375,31380.0,720.0,,,CALL,NK225M
2023-05-30,2023/07/14,31625,31380.0,605.0,,,CALL,NK225M
2023-05-30,2023/06/02,33125,31380.0,1.0,,,CALL,NK225M
2023-05-30,2023/06/02,33000,31380.0,1.0,,,CALL,NK225M
2023-05-30,2023/06/02,32875,31380.0,1.0,,,CALL,NK225M
2023-05-30,2023/06/02,32750,31380.0,4.0,,,CALL,NK225M
2023-05-30,2023/06/16,33250,31380.0,39.0,,,CALL,NK225M
2023-05-30,2023/07/14,32125,31380.0,420.0,,,CALL,NK225M
2023-05-30,2023/07/14,32250,31380.0,340.0,,,CALL,NK225M
2023-05-30,2023/07/14,32375,31380.0,280.0,,,CALL,NK225M
2023-05-30,2023/07/14,32625,31380.0,255.0,,,CALL,NK225M
2023-05-30,2023/06/16,32625,31380.0,89.0,,,CALL,NK225M
2023-05-30,2023/06/09,33750,31380.0,2.0,,,CALL,NK225M
2023-05-30,2023/06/16,33125,31380.0,26.0,,,CALL,NK225M
2023-05-30,2023/07/14,31000,31380.0,855.0,,,CALL,NK225M
2023-05-31,2023/07/14,30500,30850.0,,,,CALL,NK225M
2023-05-31,2023/06/16,33000,30850.0,26.0,,,CALL,NK225M
2023-05-31,2023/06/16,32750,30850.0,37.0,,,CALL,NK225M
2023-05-31,2023/06/16,32000,30850.0,115.0,,,CALL,NK225M
2023-05-31,2023/06/16,31625,30850.0,165.0,,,CALL,NK225M
2023-05-31,2023/06/16,31500,30850.0,265.0,,,CALL,NK225M
2023-05-31,2023/06/02,30750,30850.0,290.0,,,CALL,NK225M
2023-05-31,2023/07/14,31125,30850.0,780.0,,,CALL,NK225M
2023-05-31,2023/07/14,31250,30850.0,565.0,,,CALL,NK225M
2023-05-31,2023/07/14,31500,30850.0,460.0,,,CALL,NK225M
2023-05-31,2023/07/14,31750,30850.0,570.0,,,CALL,NK225M
2023-05-31,2023/07/14,32000,30850.0,390.0,,,CALL,NK225M
2023-05-31,2023/07/14,32500,30850.0,190.0,,,CALL,NK225M
2023-05-31,2023/07/14,33000,30850.0,120.0,,,CALL,NK225M
2023-05-31,2023/07/14,33125,30850.0,145.0,,,CALL,NK225M
2023-05-31,2023/07/14,33250,30850.0,96.0,,,CALL,NK225M
2023-05-31,2023/07/14,33500,30850.0,150.0,,,CALL,NK225M
2023-05-31,2023/07/14,33625,30850.0,83.0,,,CALL,NK225M
2023-05-31,2023/07/14,34000,30850.0,54.0,,,CALL,NK225M
2023-05-31,2023/07/14,30750,30850.0,800.0,,,CALL,NK225M
2023-05-31,2023/06/09,33500,30850.0,9.0,,,CALL,NK225M
2023-05-31,2023/07/14,32750,30850.0,155.0,,,CALL,NK225M
2023-05-31,2023/06/09,33250,30850.0,14.0,,,CALL,NK225M
2023-05-31,2023/06/02,32625,30850.0,1.0,,,CALL,NK225M
2023-05-31,2023/06/02,32375,30850.0,1.0,,,CALL,NK225M
2023-05-31,2023/06/02,32250,30850.0,1.0,,,CALL,NK225M
2023-05-31,2023/06/02,32125,30850.0,1.0,,,CALL,NK225M
2023-05-31,2023/06/02,32000,30850.0,1.0,,,CALL,NK225M
2023-05-31,2023/06/02,31875,30850.0,2.0,,,CALL,NK225M
2023-05-31,2023/06/02,31750,30850.0,3.0,,,CALL,NK225M
2023-05-31,2023/06/02,31625,30850.0,6.0,,,CALL,NK225M
2023-05-31,2023/06/02,31500,30850.0,10.0,,,CALL,NK225M
2023-05-31,2023/06/02,31375,30850.0,21.0,,,CALL,NK225M
2023-05-31,2023/06/02,31250,30850.0,31.0,,,CALL,NK225M
2023-05-31,2023/06/02,31125,30850.0,60.0,,,CALL,NK225M
2023-05-31,2023/06/02,31000,30850.0,90.0,,,CALL,NK225M
2023-05-31,2023/06/02,30875,30850.0,135.0,,,CALL,NK225M
2023-05-31,2023/06/09,33375,30850.0,8.0,,,CALL,NK225M
2023-05-31,2023/06/09,30750,30850.0,360.0,,,CALL,NK225M
2023-05-31,2023/06/09,30875,30850.0,335.0,,,CALL,NK225M
2023-05-31,2023/06/02,32500,30850.0,1.0,,,CALL,NK225M
2023-05-31,2023/06/09,31125,30850.0,225.0,,,CALL,NK225M
2023-05-31,2023/06/09,33125,30850.0,10.0,,,CALL,NK225M
2023-05-31,2023/06/09,33000,30850.0,8.0,,,CALL,NK225M
2023-05-31,2023/06/09,32875,30850.0,7.0,,,CALL,NK225M
2023-05-31,2023/06/09,32750,30850.0,16.0,,,CALL,NK225M
2023-05-31,2023/06/09,32625,30850.0,15.0,,,CALL,NK225M
2023-05-31,2023/06/09,32500,30850.0,11.0,,,CALL,NK225M
2023-05-31,2023/06/09,31000,30850.0,255.0,,,CALL,NK225M
2023-05-31,2023/06/09,32250,30850.0,23.0,,,CALL,NK225M
2023-05-31,2023/06/09,32125,30850.0,27.0,,,CALL,NK225M
2023-05-31,2023/06/09,32375,30850.0,16.0,,,CALL,NK225M
2023-05-31,2023/06/09,32000,30850.0,36.0,,,CALL,NK225M
2023-05-31,2023/06/09,31875,30850.0,51.0,,,CALL,NK225M
2023-05-31,2023/06/09,31750,30850.0,65.0,,,CALL,NK225M
2023-05-31,2023/06/09,31625,30850.0,80.0,,,CALL,NK225M
2023-05-31,2023/06/09,31500,30850.0,100.0,,,CALL,NK225M
2023-05-31,2023/06/09,31375,30850.0,135.0,,,CALL,NK225M
2023-05-31,2023/06/09,31250,30850.0,175.0,,,CALL,NK225M
2023-06-01,2023/06/02,31750,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/02,32625,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/02,32500,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/02,32125,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/02,32000,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/02,31875,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/09,30625,31150.0,490.0,,,CALL,NK225M
2023-06-01,2023/06/02,31625,31150.0,2.0,,,CALL,NK225M
2023-06-01,2023/06/02,32250,31150.0,1.0,,,CALL,NK225M
2023-06-01,2023/06/02,31375,31150.0,23.0,,,CALL,NK225M
2023-06-01,2023/06/02,30625,31150.0,285.0,,,CALL,NK225M
2023-06-01,2023/06/02,30750,31150.0,400.0,,,CALL,NK225M
2023-06-01,2023/06/02,30875,31150.0,265.0,,,CALL,NK225M
2023-06-01,2023/06/02,31500,31150.0,9.0,,,CALL,NK225M
2023-06-01,2023/06/02,31125,31150.0,96.0,,,CALL,NK225M
2023-06-01,2023/06/02,31250,31150.0,55.0,,,CALL,NK225M
2023-06-01,2023/06/02,31000,31150.0,190.0,,,CALL,NK225M
2023-06-05,2023/06/23,31875,32240.0,575.0,,,CALL,NK225M
2023-06-05,2023/07/07,31875,32240.0,770.0,,,CALL,NK225M
2023-06-06,2023/06/09,29500,32420.0,,,,CALL,NK225M
2023-06-06,2023/07/07,32000,32420.0,990.0,,,CALL,NK225M
2023-06-06,2023/07/14,30875,32420.0,,,,CALL,NK225M
2023-06-06,2023/07/14,31250,32420.0,,,,CALL,NK225M
2023-06-06,2023/06/09,34125,32420.0,13.0,,,CALL,NK225M
2023-06-06,2023/06/09,34500,32420.0,5.0,,,CALL,NK225M
2023-06-07,2023/06/09,33875,31865.0,7.0,,,CALL,NK225M
2023-06-07,2023/06/09,34375,31865.0,2.0,,,CALL,NK225M
2023-06-07,2023/06/09,34250,31865.0,3.0,,,CALL,NK225M
2023-06-08,2023/06/16,31250,31690.0,765.0,,,CALL,NK225M
2023-06-08,2023/06/09,34000,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,33125,31690.0,3.0,,,CALL,NK225M
2023-06-08,2023/06/09,33750,31690.0,2.0,,,CALL,NK225M
2023-06-08,2023/06/09,33625,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,33500,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,33375,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,33250,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/16,31375,31690.0,440.0,,,CALL,NK225M
2023-06-08,2023/06/09,33000,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,32750,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,30750,31690.0,805.0,,,CALL,NK225M
2023-06-08,2023/06/09,30875,31690.0,,,,CALL,NK225M
2023-06-08,2023/06/09,31000,31690.0,575.0,,,CALL,NK225M
2023-06-08,2023/06/09,31125,31690.0,740.0,,,CALL,NK225M
2023-06-08,2023/06/09,32875,31690.0,1.0,,,CALL,NK225M
2023-06-08,2023/06/09,31375,31690.0,510.0,,,CALL,NK225M
2023-06-08,2023/06/09,31500,31690.0,265.0,,,CALL,NK225M
2023-06-08,2023/06/09,31625,31690.0,180.0,,,CALL,NK225M
2023-06-08,2023/06/09,31250,31690.0,455.0,,,CALL,NK225M
2023-06-08,2023/06/09,31875,31690.0,60.0,,,CALL,NK225M
2023-06-08,2023/06/09,32000,31690.0,26.0,,,CALL,NK225M
2023-06-08,2023/06/09,32125,31690.0,14.0,,,CALL,NK225M
2023-06-08,2023/06/09,32250,31690.0,4.0,,,CALL,NK225M
2023-06-08,2023/06/09,32375,31690.0,5.0,,,CALL,NK225M
2023-06-08,2023/06/09,32500,31690.0,2.0,,,CALL,NK225M
2023-06-08,2023/06/09,32625,31690.0,2.0,,,CALL,NK225M
2023-06-08,2023/06/09,31750,31690.0,105.0,,,CALL,NK225M
2023-06-08,2023/06/23,31000,31690.0,820.0,,,CALL,NK225M
2023-06-09,2023/06/23,31125,32195.0,770.0,,,CALL,NK225M
2023-06-09,2023/06/23,31625,32195.0,525.0,,,CALL,NK225M
2023-06-09,2023/06/23,31500,32195.0,865.0,,,CALL,NK225M
2023-06-09,2023/06/23,31375,32195.0,670.0,,,CALL,NK225M
2023-06-12,2023/06/23,32625,32415.0,395.0,,,CALL,NK225M
2023-06-12,2023/06/23,32000,32415.0,680.0,,,CALL,NK225M
2023-06-12,2023/06/23,31250,32415.0,,,,CALL,NK225M
2023-06-12,2023/06/16,35500,32415.0,1.0,,,CALL,NK225M
2023-06-13,2023/06/16,31875,33030.0,715.0,,,CALL,NK225M
2023-06-14,2023/06/16,31750,33550.0,,,,CALL,NK225M
2023-06-14,2023/09/08,35250,33550.0,485.0,,,CALL,NK225M
2023-06-14,2023/06/16,31500,33550.0,,,,CALL,NK225M
2023-06-14,2023/06/16,31625,33550.0,,,,CALL,NK225M
2023-06-14,2023/06/16,32125,33550.0,,,,CALL,NK225M
2023-06-14,2023/06/23,31750,33550.0,,,,CALL,NK225M
2023-06-15,2023/06/16,33250,33410.0,270.0,,,CALL,NK225M
2023-06-15,2023/06/16,32875,33410.0,670.0,,,CALL,NK225M
2023-06-15,2023/06/16,32750,33410.0,,,,CALL,NK225M
2023-06-15,2023/06/16,32625,33410.0,910.0,,,CALL,NK225M
2023-06-15,2023/06/16,32250,33410.0,,,,CALL,NK225M
2023-06-15,2023/06/16,32375,33410.0,,,,CALL,NK225M
2023-06-15,2023/06/16,33000,33410.0,525.0,,,CALL,NK225M
2023-06-15,2023/06/16,32000,33410.0,,,,CALL,NK225M
2023-06-15,2023/06/16,32500,33410.0,,,,CALL,NK225M
2023-06-15,2023/06/16,35750,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,33125,33410.0,560.0,,,CALL,NK225M
2023-06-15,2023/06/16,35250,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,33750,33410.0,31.0,,,CALL,NK225M
2023-06-15,2023/06/16,33375,33410.0,185.0,,,CALL,NK225M
2023-06-15,2023/06/16,34000,33410.0,5.0,,,CALL,NK225M
2023-06-15,2023/06/16,33875,33410.0,14.0,,,CALL,NK225M
2023-06-15,2023/06/16,33500,33410.0,105.0,,,CALL,NK225M
2023-06-15,2023/06/16,34250,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,34125,33410.0,4.0,,,CALL,NK225M
2023-06-15,2023/06/16,34500,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,34625,33410.0,2.0,,,CALL,NK225M
2023-06-15,2023/06/16,34750,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,34875,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,35000,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,35125,33410.0,2.0,,,CALL,NK225M
2023-06-15,2023/06/16,34375,33410.0,1.0,,,CALL,NK225M
2023-06-15,2023/06/16,33625,33410.0,72.0,,,CALL,NK225M
2023-06-16,2023/06/23,36250,33645.0,1.0,,,CALL,NK225M
2023-06-16,2023/06/30,29625,33645.0,,,,CALL,NK225M
2023-06-16,2023/06/30,29750,33645.0,,,,CALL,NK225M
2023-06-16,2023/06/23,32875,33645.0,640.0,,,CALL,NK225M
2023-06-16,2023/06/23,32250,33645.0,,,,CALL,NK225M
2023-06-16,2023/06/23,32125,33645.0,,,,CALL,NK225M
2023-06-19,2023/06/23,32500,33410.0,,,,CALL,NK225M
2023-06-19,2023/06/23,32375,33410.0,,,,CALL,NK225M
2023-06-19,2023/06/23,36500,33410.0,2.0,,,CALL,NK225M
2023-06-19,2023/06/23,36375,33410.0,2.0,,,CALL,NK225M
2023-06-19,2023/06/23,36000,33410.0,1.0,,,CALL,NK225M
2023-06-19,2023/06/23,35875,33410.0,5.0,,,CALL,NK225M
2023-06-20,2023/07/14,31000,33340.0,,,,CALL,NK225M
2023-06-20,2023/09/08,35000,33340.0,465.0,,,CALL,NK225M
2023-06-21,2023/06/23,35625,33570.0,1.0,,,CALL,NK225M
2023-06-21,2023/06/23,35750,33570.0,1.0,,,CALL,NK225M
2023-06-21,2023/06/23,35500,33570.0,1.0,,,CALL,NK225M
2023-06-21,2023/06/23,34875,33570.0,1.0,,,CALL,NK225M
2023-06-21,2023/06/23,32750,33570.0,725.0,,,CALL,NK225M
2023-06-22,2023/06/23,35125,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/30,36375,33170.0,3.0,,,CALL,NK225M
2023-06-22,2023/06/30,36500,33170.0,2.0,,,CALL,NK225M
2023-06-22,2023/06/23,33000,33170.0,355.0,,,CALL,NK225M
2023-06-22,2023/06/23,33125,33170.0,215.0,,,CALL,NK225M
2023-06-22,2023/06/23,33250,33170.0,105.0,,,CALL,NK225M
2023-06-22,2023/06/23,33375,33170.0,50.0,,,CALL,NK225M
2023-06-22,2023/06/23,35000,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/30,32000,33170.0,,,,CALL,NK225M
2023-06-22,2023/06/23,33625,33170.0,9.0,,,CALL,NK225M
2023-06-22,2023/06/23,33500,33170.0,24.0,,,CALL,NK225M
2023-06-22,2023/06/23,34750,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,35250,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,35375,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,33875,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,34625,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,34500,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,33750,33170.0,3.0,,,CALL,NK225M
2023-06-22,2023/06/23,34375,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,34250,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,34125,33170.0,1.0,,,CALL,NK225M
2023-06-22,2023/06/23,34000,33170.0,1.0,,,CALL,NK225M
2023-06-23,2023/07/14,31875,32670.0,,,,CALL,NK225M
2023-06-23,2023/07/07,36500,32670.0,4.0,,,CALL,NK225M
2023-06-23,2023/06/30,36125,32670.0,1.0,,,CALL,NK225M
2023-06-23,2023/06/30,36000,32670.0,2.0,,,CALL,NK225M
2023-06-23,2023/06/30,35750,32670.0,1.0,,,CALL,NK225M
2023-06-23,2023/06/30,35500,32670.0,1.0,,,CALL,NK225M
2023-06-23,2023/07/14,31375,32670.0,,,,CALL,NK225M
2023-06-23,2023/06/30,35375,32670.0,1.0,,,CALL,NK225M
2023-06-23,2023/06/30,30000,32670.0,,,,CALL,NK225M
2023-06-23,2023/07/14,36750,32670.0,5.0,,,CALL,NK225M
2023-06-26,2023/07/14,31750,32650.0,,,,CALL,NK225M
2023-06-26,2023/07/14,31625,32650.0,,,,CALL,NK225M
2023-06-26,2023/08/11,31625,32650.0,,,,CALL,NK225M
2023-06-26,2023/08/11,31750,32650.0,,,,CALL,NK225M
2023-06-26,2023/07/07,30375,32650.0,,,,CALL,NK225M
2023-06-26,2023/08/11,32250,32650.0,,,,CALL,NK225M
2023-06-26,2023/09/08,36500,32650.0,130.0,,,CALL,NK225M
2023-06-26,2023/06/30,35625,32650.0,1.0,,,CALL,NK225M
2023-06-26,2023/09/08,36000,32650.0,175.0,,,CALL,NK225M
2023-06-26,2023/06/30,35250,32650.0,1.0,,,CALL,NK225M
2023-06-26,2023/06/30,35125,32650.0,1.0,,,CALL,NK225M
2023-06-26,2023/06/30,34875,32650.0,1.0,,,CALL,NK225M
2023-06-26,2023/07/14,30750,32650.0,,,,CALL,NK225M
2023-06-26,2023/06/30,34625,32650.0,2.0,,,CALL,NK225M
2023-06-26,2023/08/11,34125,32650.0,340.0,,,CALL,NK225M
2023-06-27,2023/08/11,33625,32570.0,380.0,,,CALL,NK225M
2023-06-27,2023/06/30,32125,32570.0,465.0,,,CALL,NK225M
2023-06-27,2023/08/11,32625,32570.0,850.0,,,CALL,NK225M
2023-06-27,2023/07/07,32625,32570.0,385.0,,,CALL,NK225M
2023-06-27,2023/07/14,30000,32570.0,,,,CALL,NK225M
2023-06-28,2023/07/21,35375,33135.0,20.0,,,CALL,NK225M
2023-06-28,2023/07/07,35875,33135.0,1.0,,,CALL,NK225M
2023-06-28,2023/07/14,31500,33135.0,,,,CALL,NK225M
2023-06-28,2023/06/30,32375,33135.0,390.0,,,CALL,NK225M
2023-06-28,2023/08/11,34375,33135.0,345.0,,,CALL,NK225M
2023-06-28,2023/07/14,29500,33135.0,,,,CALL,NK225M
2023-06-28,2023/07/07,32500,33135.0,530.0,,,CALL,NK225M
2023-06-28,2023/07/14,32375,33135.0,730.0,,,CALL,NK225M
2023-06-28,2023/06/30,34375,33135.0,1.0,,,CALL,NK225M
2023-06-28,2023/06/30,34750,33135.0,1.0,,,CALL,NK225M
2023-06-28,2023/07/21,35500,33135.0,20.0,,,CALL,NK225M
2023-06-28,2023/07/07,35625,33135.0,1.0,,,CALL,NK225M
2023-06-28,2023/08/11,31000,33135.0,,,,CALL,NK225M
2023-06-28,2023/07/07,32250,33135.0,520.0,,,CALL,NK225M
2023-06-28,2023/07/07,32375,33135.0,815.0,,,CALL,NK225M
2023-06-28,2023/08/11,32500,33135.0,930.0,,,CALL,NK225M
2023-06-29,2023/08/11,33125,33180.0,995.0,,,CALL,NK225M
2023-06-29,2023/07/14,32875,33180.0,695.0,,,CALL,NK225M
2023-06-29,2023/08/11,33375,33180.0,850.0,,,CALL,NK225M
2023-06-29,2023/07/14,32625,33180.0,950.0,,,CALL,NK225M
2023-06-29,2023/07/07,36750,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/07/14,36500,33180.0,7.0,,,CALL,NK225M
2023-06-29,2023/07/07,36250,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/07/14,32000,33180.0,,,,CALL,NK225M
2023-06-29,2023/07/07,36125,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/07/07,36000,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/07/14,32250,33180.0,,,,CALL,NK225M
2023-06-29,2023/06/30,35000,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/06/30,33750,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/06/30,33500,33180.0,16.0,,,CALL,NK225M
2023-06-29,2023/06/30,33250,33180.0,76.0,,,CALL,NK225M
2023-06-29,2023/06/30,33625,33180.0,3.0,,,CALL,NK225M
2023-06-29,2023/06/30,33125,33180.0,150.0,,,CALL,NK225M
2023-06-29,2023/06/30,33875,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/06/30,33000,33180.0,220.0,,,CALL,NK225M
2023-06-29,2023/06/30,34000,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/06/30,34125,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/06/30,34250,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/06/30,34500,33180.0,1.0,,,CALL,NK225M
2023-06-29,2023/07/07,32125,33180.0,,,,CALL,NK225M
2023-06-29,2023/08/11,36750,33180.0,75.0,,,CALL,NK225M
2023-06-29,2023/06/30,32875,33180.0,360.0,,,CALL,NK225M
2023-06-29,2023/06/30,32750,33180.0,575.0,,,CALL,NK225M
2023-06-29,2023/08/11,35625,33180.0,155.0,,,CALL,NK225M
2023-06-29,2023/06/30,32625,33180.0,600.0,,,CALL,NK225M
2023-06-29,2023/06/30,32500,33180.0,715.0,,,CALL,NK225M
2023-06-29,2023/06/30,32250,33180.0,,,,CALL,NK225M
2023-06-29,2023/08/11,34625,33180.0,350.0,,,CALL,NK225M
2023-06-29,2023/07/07,35375,33180.0,5.0,,,CALL,NK225M
2023-06-29,2023/06/30,33375,33180.0,32.0,,,CALL,NK225M
2023-06-30,2023/07/21,35625,33190.0,25.0,,,CALL,NK225M
2023-06-30,2023/07/21,34750,33190.0,77.0,,,CALL,NK225M
2023-06-30,2023/07/21,34375,33190.0,150.0,,,CALL,NK225M
2023-06-30,2023/07/21,34125,33190.0,200.0,,,CALL,NK225M
2023-06-30,2023/07/14,36000,33190.0,7.0,,,CALL,NK225M
2023-06-30,2023/07/14,36250,33190.0,5.0,,,CALL,NK225M
2023-06-30,2023/07/14,36125,33190.0,7.0,,,CALL,NK225M
2023-06-30,2023/08/11,32750,33190.0,,,,CALL,NK225M
2023-06-30,2023/08/11,34000,33190.0,390.0,,,CALL,NK225M
2023-06-30,2023/08/11,33000,33190.0,790.0,,,CALL,NK225M
2023-06-30,2023/08/11,34250,33190.0,330.0,,,CALL,NK225M
2023-06-30,2023/08/11,34500,33190.0,270.0,,,CALL,NK225M
2023-06-30,2023/08/11,34750,33190.0,215.0,,,CALL,NK225M
2023-06-30,2023/08/11,34875,33190.0,190.0,,,CALL,NK225M
2023-06-30,2023/08/11,35000,33190.0,190.0,,,CALL,NK225M
2023-06-30,2023/08/11,35125,33190.0,170.0,,,CALL,NK225M
2023-06-30,2023/08/11,35250,33190.0,135.0,,,CALL,NK225M
2023-06-30,2023/08/11,35375,33190.0,130.0,,,CALL,NK225M
2023-06-30,2023/08/11,33750,33190.0,565.0,,,CALL,NK225M
2023-06-30,2023/08/11,35500,33190.0,130.0,,,CALL,NK225M
2023-06-30,2023/08/11,35750,33190.0,88.0,,,CALL,NK225M
2023-06-30,2023/08/11,36000,33190.0,80.0,,,CALL,NK225M
2023-06-30,2023/08/11,33500,33190.0,560.0,,,CALL,NK225M
2023-06-30,2023/08/11,33875,33190.0,520.0,,,CALL,NK225M
2023-06-30,2023/08/11,33250,33190.0,675.0,,,CALL,NK225M
2023-06-30,2023/08/11,32875,33190.0,955.0,,,CALL,NK225M
2023-06-30,2023/07/14,35875,33190.0,10.0,,,CALL,NK225M
2023-06-30,2023/07/14,32750,33190.0,720.0,,,CALL,NK225M
2023-06-30,2023/07/14,35625,33190.0,15.0,,,CALL,NK225M
2023-06-30,2023/07/07,35500,33190.0,1.0,,,CALL,NK225M
2023-06-30,2023/07/07,35250,33190.0,2.0,,,CALL,NK225M
2023-06-30,2023/07/07,35000,33190.0,4.0,,,CALL,NK225M
2023-06-30,2023/07/07,34875,33190.0,4.0,,,CALL,NK225M
2023-06-30,2023/07/07,34750,33190.0,6.0,,,CALL,NK225M
2023-06-30,2023/07/07,34625,33190.0,8.0,,,CALL,NK225M
2023-06-30,2023/07/07,34500,33190.0,12.0,,,CALL,NK225M
2023-06-30,2023/07/07,34375,33190.0,13.0,,,CALL,NK225M
2023-06-30,2023/07/07,34250,33190.0,26.0,,,CALL,NK225M
2023-06-30,2023/07/07,34125,33190.0,39.0,,,CALL,NK225M
2023-06-30,2023/07/07,34000,33190.0,52.0,,,CALL,NK225M
2023-06-30,2023/07/07,33875,33190.0,72.0,,,CALL,NK225M
2023-06-30,2023/07/07,33750,33190.0,97.0,,,CALL,NK225M
2023-06-30,2023/07/07,33625,33190.0,120.0,,,CALL,NK225M
2023-06-30,2023/07/07,33500,33190.0,160.0,,,CALL,NK225M
2023-06-30,2023/07/07,33375,33190.0,215.0,,,CALL,NK225M
2023-06-30,2023/07/07,33125,33190.0,325.0,,,CALL,NK225M
2023-06-30,2023/07/07,33000,33190.0,425.0,,,CALL,NK225M
2023-06-30,2023/07/07,32875,33190.0,430.0,,,CALL,NK225M
2023-06-30,2023/07/07,32750,33190.0,450.0,,,CALL,NK225M
2023-06-30,2023/07/14,35750,33190.0,13.0,,,CALL,NK225M
2023-06-30,2023/07/07,35750,33190.0,1.0,,,CALL,NK225M
2023-06-30,2023/07/14,31125,33190.0,,,,CALL,NK225M
2023-06-30,2023/07/07,33250,33190.0,265.0,,,CALL,NK225M
2023-06-30,2023/07/14,32500,33190.0,795.0,,,CALL,NK225M
2023-06-30,2023/07/14,32125,33190.0,,,,CALL,NK225M
2023-06-30,2023/07/14,35500,33190.0,14.0,,,CALL,NK225M
2023-06-30,2023/07/14,35375,33190.0,18.0,,,CALL,NK225M
2023-06-30,2023/07/14,35250,33190.0,21.0,,,CALL,NK225M
2023-06-30,2023/07/14,35000,33190.0,35.0,,,CALL,NK225M
2023-06-30,2023/07/14,34875,33190.0,54.0,,,CALL,NK225M
2023-06-30,2023/07/14,34750,33190.0,58.0,,,CALL,NK225M
2023-06-30,2023/07/14,34625,33190.0,53.0,,,CALL,NK225M
2023-06-30,2023/07/14,34500,33190.0,75.0,,,CALL,NK225M
2023-06-30,2023/07/14,34375,33190.0,75.0,,,CALL,NK225M
2023-06-30,2023/07/14,34250,33190.0,110.0,,,CALL,NK225M
2023-06-30,2023/07/14,35125,33190.0,30.0,,,CALL,NK225M
2023-06-30,2023/07/14,34000,33190.0,170.0,,,CALL,NK225M
2023-06-30,2023/07/14,33875,33190.0,195.0,,,CALL,NK225M
2023-06-30,2023/07/14,33750,33190.0,215.0,,,CALL,NK225M
2023-06-30,2023/07/14,33625,33190.0,220.0,,,CALL,NK225M
2023-06-30,2023/07/14,33500,33190.0,310.0,,,CALL,NK225M
2023-06-30,2023/07/14,33375,33190.0,310.0,,,CALL,NK225M
2023-06-30,2023/07/14,33250,33190.0,425.0,,,CALL,NK225M
2023-06-30,2023/07/14,33125,33190.0,510.0,,,CALL,NK225M
2023-06-30,2023/07/14,33000,33190.0,560.0,,,CALL,NK225M
2023-06-30,2023/07/14,34125,33190.0,140.0,,,CALL,NK225M
2023-07-03,2023/08/11,36500,33650.0,88.0,,,CALL,NK225M
2023-07-03,2023/07/07,32125,33650.0,,,,CALL,NK225M
2023-07-03,2023/07/14,36125,33650.0,8.0,,,CALL,NK225M
2023-07-04,2023/07/07,35625,33325.0,1.0,,,CALL,NK225M
